OSEBuildingID,BuildingType,PrimaryPropertyType,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),Electricity(kBtu),NaturalGas(kBtu)
27955,SPS-District K-12,K-12 School,1925,1.0,2,27273,K-12 School,27273.0,not concerned,0.0,1258619.125,1436271.0,436535.0,822084.0
27956,Multifamily LR (1-4),Low-Rise Multifamily,1926,1.0,2,20366,Multifamily Housing,13350.0,Other,3070.0,1581425.75,1751156.25,414668.0,1166758.0
27958,Multifamily LR (1-4),Low-Rise Multifamily,1974,1.0,4,23888,Multifamily Housing,23888.0,not concerned,0.0,698326.625,736286.0,698327.0,0.0
27962,Multifamily LR (1-4),Low-Rise Multifamily,2000,1.0,4,45579,Multifamily Housing,28785.0,Parking,12762.0,747994.8125,747994.8125,747995.0,0.0
27969,NonResidential,Mixed Use Property,2004,1.0,6,97229,Multifamily Housing,45300.0,Parking,35973.0,1021754.688,1056507.75,1021754.0,0.0
27970,Multifamily MR (5-9),Mid-Rise Multifamily,1969,1.0,7,72716,Multifamily Housing,72716.0,not concerned,0.0,2828098.5,3050131.0,2180926.0,647172.0
27977,Multifamily MR (5-9),Mid-Rise Multifamily,2002,1.0,5,73495,Multifamily Housing,46895.0,Parking,26600.0,2918553.25,3093920.25,605914.0,2312639.0
27981,Multifamily LR (1-4),Low-Rise Multifamily,1969,2.0,3,37824,Multifamily Housing,45822.0,Parking,2415.0,1593610.125,1697676.75,1181054.0,412556.0
27982,NonResidential,Small- and Mid-Sized Office,1982,1.0,3,25111,Office,14256.0,Non-Refrigerated Warehouse,7850.0,954352.6875,1060040.75,557279.0,397074.0
27984,Multifamily MR (5-9),Mid-Rise Multifamily,2008,1.0,6,16596,Multifamily Housing,29216.0,not concerned,0.0,944638.1875,994774.875,922718.0,0.0
27987,Multifamily LR (1-4),Low-Rise Multifamily,1989,1.0,3,23448,Multifamily Housing,17700.0,Parking,5748.0,408807.0,435601.8125,408807.0,0.0
28035,Multifamily LR (1-4),Low-Rise Multifamily,1964,1.0,3,26498,Multifamily Housing,25898.0,Parking,600.0,683307.375,732622.5,683307.0,0.0
28001,Multifamily LR (1-4),Low-Rise Multifamily,1963,1.0,4,22984,Multifamily Housing,22984.0,Parking,4500.0,675611.375,739094.125,675611.0,0.0
28002,Multifamily LR (1-4),Low-Rise Multifamily,1968,1.0,4,21464,Multifamily Housing,23200.0,Parking,9300.0,568381.6875,608683.3125,568382.0,0.0
28006,Multifamily LR (1-4),Low-Rise Multifamily,1907,1.0,3,24329,Multifamily Housing,24329.0,Parking,0.0,2233268.5,2456183.25,329117.0,1904151.0
28007,Multifamily LR (1-4),Low-Rise Multifamily,2006,1.0,4,29588,Multifamily Housing,21000.0,Office,9000.0,1242586.25,1310817.375,746790.0,495796.0
28008,Multifamily MR (5-9),Mid-Rise Multifamily,1993,0.0,6,82519,Multifamily Housing,62486.0,not concerned,0.0,2971013.5,3225048.5,1773800.0,1197213.0
28009,Multifamily MR (5-9),Mid-Rise Multifamily,1970,1.0,6,37843,Multifamily Housing,37843.0,not concerned,0.0,1605220.875,1758909.75,571886.0,1033335.0
28014,Multifamily LR (1-4),Low-Rise Multifamily,1984,1.0,3,35787,Multifamily Housing,35787.0,not concerned,0.0,938096.1875,996922.3125,938096.0,0.0
28019,NonResidential,Worship Facility,1953,1.0,2,31805,Worship Facility,31805.0,not concerned,0.0,1641667.0,1888861.125,407379.0,1234288.0
28020,NonResidential,K-12 School,1953,1.0,1,20811,K-12 School,20811.0,not concerned,0.0,1267348.5,1441620.0,505796.0,761553.0
28022,Multifamily LR (1-4),Low-Rise Multifamily,1986,1.0,4,28328,Multifamily Housing,28328.0,not concerned,0.0,711725.5,755156.625,711725.0,0.0
28025,Nonresidential COS,Warehouse,1967,1.0,2,22058,Non-Refrigerated Warehouse,12644.0,Office,7286.0,1987334.75,2235498.0,847726.0,1139608.0
28027,Multifamily MR (5-9),Mid-Rise Multifamily,1998,1.0,6,42188,Multifamily Housing,42188.0,not concerned,0.0,1582794.5,1710195.625,783341.0,799453.0
28028,Multifamily MR (5-9),Mid-Rise Multifamily,1998,1.0,6,36730,Multifamily Housing,36730.0,not concerned,0.0,955497.625,1029617.125,587802.0,367696.0
28030,NonResidential,Other,1907,1.0,5,36000,Other,36000.0,not concerned,0.0,1111293.75,1270850.625,346376.0,764918.0
28033,NonResidential,Distribution Center,1971,1.0,1,28320,Distribution Center,28320.0,Parking,0.0,4236396.5,4403066.5,3403624.0,832772.0
28039,Multifamily LR (1-4),Low-Rise Multifamily,1978,1.0,3,28683,Multifamily Housing,25091.0,Retail Store,3592.0,727775.8125,791677.8125,727776.0,0.0
28046,Multifamily LR (1-4),Low-Rise Multifamily,1982,1.0,3,96869,Multifamily Housing,84327.0,Parking,10034.0,2525345.75,2645428.0,2525345.0,0.0
28048,Multifamily LR (1-4),Low-Rise Multifamily,1986,1.0,3,51908,Multifamily Housing,51337.0,not concerned,0.0,1194835.5,1248950.375,1194835.0,0.0
28049,Multifamily LR (1-4),Low-Rise Multifamily,1987,1.0,4,46339,Multifamily Housing,42842.0,not concerned,0.0,1071220.75,1116760.0,1071221.0,0.0
28050,Multifamily LR (1-4),Low-Rise Multifamily,1987,1.0,4,43245,Multifamily Housing,43288.0,not concerned,0.0,920068.875,971149.875,920069.0,0.0
28051,Multifamily LR (1-4),Low-Rise Multifamily,1989,1.0,4,56800,Multifamily Housing,59039.0,not concerned,0.0,1730542.25,1805720.75,1730542.0,0.0
28053,NonResidential,Worship Facility,1955,1.0,1,29079,Worship Facility,29079.0,not concerned,0.0,861643.6875,930746.875,511118.0,350526.0
28066,NonResidential,Small- and Mid-Sized Office,1982,1.0,3,19232,Office,19232.0,Parking,9616.0,726917.5,769771.8125,726917.0,0.0
28067,Multifamily LR (1-4),Low-Rise Multifamily,1967,1.0,4,42816,Multifamily Housing,42816.0,not concerned,0.0,1332912.625,1402200.5,1332913.0,0.0
28068,Multifamily HR (10+),High-Rise Multifamily,2007,1.0,11,399935,Multifamily Housing,220280.0,Parking,19285.0,14204281.0,14561657.0,6414247.0,7790033.0
28089,Multifamily HR (10+),High-Rise Multifamily,1984,1.0,12,70939,Multifamily Housing,67133.0,Retail Store,3806.0,3307792.5,3580549.5,2361885.0,945907.0
28476,NonResidential,Warehouse,1965,1.0,1,30800,Non-Refrigerated Warehouse,30800.0,not concerned,0.0,485971.0,485971.0,485971.0,0.0
28733,Multifamily MR (5-9),Mid-Rise Multifamily,2008,1.0,7,124642,Multifamily Housing,110172.0,Retail Store,6933.0,5702077.0,5804194.0,5702076.0,0.0
28734,Multifamily MR (5-9),Mid-Rise Multifamily,2008,1.0,7,120520,Multifamily Housing,110604.0,Other,3043.0,2577115.25,2658386.0,2577115.0,0.0
28735,Multifamily LR (1-4),Low-Rise Multifamily,2008,1.0,4,46725,Multifamily Housing,102522.0,not concerned,0.0,13459221.0,14360223.0,3963184.0,9496036.0
28874,Multifamily LR (1-4),Low-Rise Multifamily,1970,1.0,2,30984,Multifamily Housing,30984.0,not concerned,0.0,1232210.0,1318441.25,1232210.0,0.0
29125,Multifamily MR (5-9),Mid-Rise Multifamily,1908,1.0,7,159840,Multifamily Housing,127180.0,not concerned,0.0,13945328.0,14811553.0,7338694.0,6606633.0
29148,Multifamily LR (1-4),Low-Rise Multifamily,2008,1.0,4,43732,Multifamily Housing,43732.0,not concerned,0.0,2989919.75,3301350.25,565615.0,2424304.0
29310,Multifamily LR (1-4),Low-Rise Multifamily,1960,1.0,4,21200,Multifamily Housing,21200.0,not concerned,0.0,511180.6875,537970.5,511181.0,0.0
29312,Multifamily LR (1-4),Low-Rise Multifamily,1960,1.0,4,21200,Multifamily Housing,21200.0,not concerned,0.0,541542.6875,567383.8125,541543.0,0.0
29315,Multifamily LR (1-4),Low-Rise Multifamily,1960,1.0,4,20365,Multifamily Housing,20365.0,not concerned,0.0,562338.3125,588454.625,562338.0,0.0
29390,Multifamily MR (5-9),Mid-Rise Multifamily,1925,1.0,8,97923,Multifamily Housing,70143.0,Office,220.0,10343027.0,11096605.0,1568735.0,69696.0
29448,Multifamily LR (1-4),Low-Rise Multifamily,2006,1.0,4,74202,Multifamily Housing,45834.0,Parking,21854.0,1568900.25,1634791.75,1182111.0,386789.0
29550,NonResidential,Large Office,2000,1.0,11,268130,Office,268130.0,not concerned,0.0,15026352.0,15033874.0,14980783.0,45567.0
29552,NonResidential,Large Office,2000,1.0,11,273185,Office,281566.0,not concerned,0.0,14709151.0,14709151.0,14709149.0,0.0
29612,NonResidential,K-12 School,1924,1.0,3,97500,K-12 School,97500.0,not concerned,0.0,3736960.0,4314753.5,910698.0,2826262.0
29788,NonResidential,Small- and Mid-Sized Office,1982,1.0,5,54015,Office,54015.0,not concerned,0.0,3020001.5,3020001.5,3020001.0,0.0
29792,Multifamily LR (1-4),Low-Rise Multifamily,1987,1.0,3,79052,Multifamily Housing,77552.0,Parking,24000.0,1987218.75,2131730.25,1987218.0,0.0
30207,Multifamily MR (5-9),Mid-Rise Multifamily,2009,1.0,6,286644,Multifamily Housing,224347.0,not concerned,0.0,8102125.5,8699857.0,6666981.0,1435144.0
30571,Multifamily LR (1-4),Low-Rise Multifamily,2007,1.0,3,32881,Multifamily Housing,20680.0,Non-Refrigerated Warehouse,4758.0,1928391.25,1956002.5,1561958.0,366433.0
30847,Multifamily MR (5-9),Mid-Rise Multifamily,2012,1.0,6,198233,Multifamily Housing,130697.0,Parking,54650.0,5965171.0,6057097.0,3403056.0,2562115.0
31167,Multifamily HR (10+),High-Rise Multifamily,2011,1.0,17,176043,Multifamily Housing,158099.0,Parking,35533.0,5907068.0,6281992.0,3666116.0,2240951.0
31187,Multifamily MR (5-9),Mid-Rise Multifamily,2011,1.0,5,63597,Multifamily Housing,65115.0,Parking,11550.0,2212058.5,2212058.5,1210807.0,1001252.0
32454,Multifamily MR (5-9),Mid-Rise Multifamily,1925,0.0,5,37804,Multifamily Housing,37804.0,not concerned,0.0,2583705.0,2803229.25,554889.0,2028816.0
33254,Multifamily LR (1-4),Mixed Use Property,2008,1.0,4,257248,Senior Care Community,119826.0,Multifamily Housing,95512.0,7574092.0,7656665.0,6097687.0,1476405.0
33289,NonResidential,Large Office,1982,0.0,24,119701,Office,102878.0,Retail Store,16823.0,8382140.5,8382140.5,8382139.0,0.0
33527,NonResidential,University,2013,2.0,1,57468,College/University,67750.0,not concerned,0.0,3543985.5,3778965.75,2133182.0,1410803.0
33548,NonResidential,University,2006,1.0,5,84000,College/University,84300.0,not concerned,0.0,12184124.0,12581302.0,4446528.0,7737596.0
34148,Multifamily MR (5-9),Mid-Rise Multifamily,2000,1.0,6,79684,Multifamily Housing,75232.0,Retail Store,5000.0,3383356.75,3611483.5,2367503.0,1015854.0
34248,Multifamily LR (1-4),Low-Rise Multifamily,2004,1.0,4,22625,Multifamily Housing,22625.0,Parking,7875.0,941564.8125,1017804.875,486417.0,455148.0
34348,NonResidential,Retail Store,1991,1.0,3,103000,Retail Store,103000.0,not concerned,0.0,5214621.5,5390147.5,4243144.0,971477.0
34891,NonResidential,Supermarket / Grocery Store,2008,1.0,1,37864,Supermarket/Grocery Store,37864.0,not concerned,0.0,8025696.0,8257472.5,5407602.0,2618093.0
34908,NonResidential,Supermarket / Grocery Store,1950,1.0,2,66497,Supermarket/Grocery Store,66497.0,not concerned,0.0,9290214.0,9290214.0,9133009.0,157203.0
35391,NonResidential,Retail Store,2006,1.0,4,34010,Retail Store,38428.0,not concerned,0.0,3560614.25,3611326.75,3560614.0,0.0
35392,NonResidential,Supermarket / Grocery Store,2006,1.0,4,45980,Supermarket/Grocery Store,45980.0,not concerned,0.0,8305255.0,8573323.0,5369235.0,2936020.0
35431,Multifamily MR (5-9),Mid-Rise Multifamily,1970,1.0,5,34728,Multifamily Housing,34728.0,not concerned,0.0,1034941.313,1094116.125,1034941.0,0.0
35436,Multifamily MR (5-9),Mid-Rise Multifamily,1970,1.0,5,34480,Multifamily Housing,34480.0,not concerned,0.0,771296.8125,817799.125,771297.0,0.0
36034,NonResidential,Retail Store,1996,0.0,3,45743,Retail Store,45243.0,not concerned,0.0,5313217.0,5227773.5,4307444.0,1005772.0
36087,Multifamily LR (1-4),Low-Rise Multifamily,1984,1.0,4,56800,Multifamily Housing,56800.0,not concerned,0.0,2009703.25,2119729.0,1254605.0,755098.0
37248,NonResidential,Warehouse,1904,1.0,4,72859,Non-Refrigerated Warehouse,72859.0,not concerned,0.0,1498457.875,1577083.25,1455485.0,42973.0
39332,SPS-District K-12,K-12 School,2009,1.0,2,138705,K-12 School,138705.0,not concerned,0.0,4959298.0,5344758.0,3004396.0,1954902.0
39673,Multifamily LR (1-4),Low-Rise Multifamily,2002,1.0,3,20000,Multifamily Housing,23752.0,not concerned,0.0,521030.5938,548126.375,521030.0,0.0
39768,Multifamily HR (10+),High-Rise Multifamily,2012,1.0,17,236148,Multifamily Housing,193868.0,Parking,35616.0,9162810.0,9650151.0,5431236.0,3731573.0
40008,NonResidential,Mixed Use Property,2004,1.0,3,21947,Other,14877.0,Office,12023.0,1554599.25,1658135.375,969591.0,585008.0
40028,NonResidential,Warehouse,1940,1.0,0,384772,Non-Refrigerated Warehouse,349953.0,Office,63872.0,15206762.0,16139557.0,9014872.0,6191888.0
40031,NonResidential,Medical Office,1960,1.0,0,30287,Medical Office,28050.0,not concerned,0.0,2193115.0,2279632.5,1815405.0,377710.0
40034,NonResidential,Small- and Mid-Sized Office,1960,1.0,0,21931,Office,31845.0,Office,31845.0,3947209.25,4292216.0,1398591.0,2548619.0
40067,NonResidential,Small- and Mid-Sized Office,1985,1.0,6,73102,Office,92723.0,Parking,18364.0,4307238.5,4483478.0,4307238.0,0.0
40388,Multifamily LR (1-4),Low-Rise Multifamily,1968,1.0,4,24386,Multifamily Housing,24386.0,not concerned,0.0,574650.375,602367.6875,574650.0,0.0
40529,Multifamily LR (1-4),Low-Rise Multifamily,1968,1.0,4,35796,Multifamily Housing,35796.0,not concerned,0.0,1001304.125,1082554.25,1001304.0,0.0
41068,Multifamily LR (1-4),Low-Rise Multifamily,1990,1.0,4,43228,Multifamily Housing,43228.0,not concerned,0.0,953059.875,987194.625,953060.0,0.0
41070,Multifamily LR (1-4),Low-Rise Multifamily,1990,1.0,4,35560,Multifamily Housing,43228.0,not concerned,0.0,644415.0,664131.3125,644415.0,0.0
41527,Multifamily MR (5-9),Mid-Rise Multifamily,2011,1.0,7,36179,Multifamily Housing,28309.0,Parking,2930.0,1540258.5,1602826.875,1031268.0,508990.0
41928,NonResidential,Supermarket / Grocery Store,2011,1.0,1,51400,Supermarket/Grocery Store,51841.0,Parking,0.0,11702959.0,12081430.0,6889168.0,4813790.0
41987,Multifamily MR (5-9),Mid-Rise Multifamily,2011,1.0,6,290520,Multifamily Housing,203481.0,not concerned,0.0,6769410.5,7084125.0,3757426.0,3011984.0
42067,Multifamily MR (5-9),Mixed Use Property,2010,0.0,6,184980,Multifamily Housing,88132.0,Parking,54452.0,6897247.5,6985374.5,4593196.0,2304051.0
42069,NonResidential,Small- and Mid-Sized Office,1993,1.0,1,26263,Office,26263.0,not concerned,0.0,1634669.375,1671740.25,1634669.0,0.0
42070,Multifamily LR (1-4),Low-Rise Multifamily,2010,1.0,4,88449,Multifamily Housing,79257.0,Office,4281.0,3890340.0,4043773.5,3039755.0,850584.0
42074,Multifamily LR (1-4),Low-Rise Multifamily,2011,1.0,3,31930,Multifamily Housing,31930.0,not concerned,0.0,841915.875,871502.6875,841916.0,0.0
42076,Multifamily LR (1-4),Low-Rise Multifamily,2011,1.0,4,138121,Multifamily Housing,136923.0,Other,794.0,4415329.0,4668408.0,2067290.0,2348038.0
42087,Multifamily MR (5-9),Mid-Rise Multifamily,2011,1.0,6,39636,Multifamily Housing,41000.0,not concerned,0.0,1692199.25,1747203.75,1689732.0,2467.0
42168,Multifamily LR (1-4),Low-Rise Multifamily,2011,1.0,3,29646,Multifamily Housing,29744.0,not concerned,0.0,790039.8125,834360.5,790040.0,0.0
43247,Multifamily LR (1-4),Low-Rise Multifamily,1927,1.0,3,29656,Multifamily Housing,29656.0,not concerned,0.0,859137.125,937759.8125,525815.0,333322.0
43867,Multifamily MR (5-9),Mid-Rise Multifamily,1927,1.0,5,30993,Multifamily Housing,24015.0,Restaurant,8700.0,4133811.0,4133811.0,1388766.0,2745045.0
43948,Nonresidential COS,Other,1906,1.0,2,39212,Other,39212.0,not concerned,0.0,72370.39844,72370.39844,72371.0,0.0
44187,Multifamily MR (5-9),Mid-Rise Multifamily,2011,1.0,5,140254,Multifamily Housing,108099.0,Parking,18913.0,4396566.0,4596143.0,3094355.0,1302210.0
44267,Multifamily LR (1-4),Low-Rise Multifamily,1947,1.0,3,38264,Multifamily Housing,38264.0,not concerned,0.0,1648774.375,1786300.0,746513.0,902261.0
45287,Nonresidential COS,Other,1968,0.0,1,21400,Other - Recreation,11737.0,Fitness Center/Health Club/Gym,9003.0,5170809.5,5427452.5,2514599.0,2656210.0
46427,Multifamily MR (5-9),Mid-Rise Multifamily,2012,1.0,6,102696,Multifamily Housing,102696.0,Parking,20984.0,2580050.25,2678970.0,1948111.0,631939.0
49467,Multifamily MR (5-9),Mid-Rise Multifamily,2012,1.0,6,57495,Multifamily Housing,45113.0,Parking,5866.0,1338373.5,1379927.25,873379.0,464994.0
49687,NonResidential,Supermarket / Grocery Store,2003,1.0,4,33997,Supermarket/Grocery Store,33997.0,Parking,30000.0,8926736.0,9086338.0,8224625.0,702110.0
49693,Multifamily MR (5-9),Mid-Rise Multifamily,2010,1.0,6,238441,Multifamily Housing,375502.0,not concerned,0.0,8435093.0,8474710.0,1547929.0,6887164.0
49695,NonResidential,Large Office,2012,1.0,11,526423,Office,400536.0,Parking,182439.0,17463744.0,17463744.0,16565434.0,898308.0
49697,NonResidential,Mixed Use Property,1902,1.0,6,74211,Office,33279.0,Multifamily Housing,29878.0,1357119.875,1438856.625,1357120.0,0.0
49698,Multifamily MR (5-9),Mid-Rise Multifamily,2012,1.0,6,174654,Multifamily Housing,124279.0,Parking,49395.0,3640395.5,3743815.75,3422619.0,217776.0
49699,NonResidential,Warehouse,1988,1.0,2,45700,Non-Refrigerated Warehouse,293707.0,not concerned,0.0,1544193.75,1547490.125,1441594.0,102600.0
49703,SPS-District K-12,K-12 School,1952,1.0,1,116101,K-12 School,119685.0,not concerned,0.0,0.0,0.0,0.0,4993620.0
49704,Multifamily MR (5-9),Mid-Rise Multifamily,2012,1.0,6,177528,Multifamily Housing,128621.0,Parking,48907.0,4228238.0,4431765.5,2686937.0,1541301.0
49705,Nonresidential COS,Other,1929,8.0,0,502030,Other - Recreation,564258.0,not concerned,0.0,18470340.0,20672948.0,9359884.0,9110455.0
49706,Multifamily MR (5-9),Mid-Rise Multifamily,2011,1.0,6,153767,Multifamily Housing,153767.0,Parking,40584.0,4225362.5,4485060.0,2799153.0,1426209.0
49707,Multifamily MR (5-9),Mid-Rise Multifamily,2012,1.0,6,43762,Multifamily Housing,27849.0,Parking,11512.0,665200.1875,685504.8125,665200.0,0.0
49710,Multifamily MR (5-9),Mid-Rise Multifamily,2012,1.0,7,224577,Multifamily Housing,246342.0,Parking,107368.0,7811542.5,7895507.5,5286113.0,2525429.0
49712,NonResidential,Large Office,2012,1.0,6,157345,Office,157345.0,not concerned,0.0,11624548.0,11666007.0,11385578.0,238969.0
49714,Multifamily MR (5-9),Mid-Rise Multifamily,2012,1.0,6,94933,Multifamily Housing,100419.0,Parking,31709.0,2757855.5,2921981.25,1761658.0,996198.0
49715,NonResidential,Residence Hall,2012,1.0,5,136758,Residence Hall/Dormitory,207017.0,not concerned,0.0,6275367.5,6662918.5,3420620.0,2854748.0
49717,Multifamily LR (1-4),Low-Rise Multifamily,2012,1.0,4,43210,Multifamily Housing,43210.0,Parking,8050.0,1764879.125,1856761.875,1167109.0,597770.0
49719,Multifamily LR (1-4),Low-Rise Multifamily,2012,1.0,4,74964,Multifamily Housing,45700.0,Parking,24942.0,2277238.25,2277238.25,881517.0,1395721.0
49721,Multifamily LR (1-4),Low-Rise Multifamily,2012,1.0,3,21753,Multifamily Housing,20890.0,not concerned,0.0,836437.6875,900955.1875,690538.0,145900.0
49722,Multifamily MR (5-9),Mid-Rise Multifamily,2012,1.0,5,59205,Multifamily Housing,51436.0,Parking,9023.0,1721433.625,1797357.75,1137957.0,583476.0
49728,Multifamily HR (10+),High-Rise Multifamily,2012,1.0,24,602398,Multifamily Housing,736307.0,Parking,117302.0,25397086.0,26200772.0,17471240.0,7925844.0
49729,Multifamily MR (5-9),Mid-Rise Multifamily,2012,0.0,7,119219,Multifamily Housing,131890.0,not concerned,0.0,3063969.75,3288605.5,1637387.0,1426582.0
49730,Multifamily MR (5-9),Mid-Rise Multifamily,2012,1.0,7,334785,Multifamily Housing,256573.0,Parking,75681.0,9722237.0,10233810.0,4958421.0,4763816.0
49731,Multifamily MR (5-9),Mid-Rise Multifamily,2012,1.0,7,74421,Multifamily Housing,60084.0,not concerned,0.0,3720750.75,3800515.0,2123094.0,1597656.0
49733,Multifamily HR (10+),High-Rise Multifamily,2013,1.0,16,120836,Multifamily Housing,202675.0,Parking,71418.0,8066399.5,8101542.5,6616178.0,1450220.0
49734,Multifamily LR (1-4),Low-Rise Multifamily,2012,1.0,4,31962,Multifamily Housing,29788.0,Parking,20492.0,994194.875,1022276.375,994195.0,0.0
49735,Multifamily LR (1-4),Low-Rise Multifamily,2012,1.0,4,54771,Multifamily Housing,52596.0,not concerned,0.0,1228963.75,1228963.75,1227193.0,1771.0
49736,Multifamily LR (1-4),Low-Rise Multifamily,2013,1.0,4,27950,Multifamily Housing,27950.0,not concerned,0.0,2245568.25,2388272.5,994151.0,1251417.0
49739,Multifamily MR (5-9),Mid-Rise Multifamily,2013,1.0,6,41502,Multifamily Housing,43186.0,not concerned,0.0,2227908.75,2406215.0,906430.0,1321479.0
49767,Multifamily MR (5-9),Mid-Rise Multifamily,2013,1.0,7,85772,Multifamily Housing,89799.0,Parking,12346.0,2599171.75,2691752.5,1820717.0,778455.0
49771,Multifamily MR (5-9),Senior Care Community,2012,1.0,7,120000,Senior Care Community,120000.0,Parking,37070.0,5053635.0,5313724.5,3165420.0,1888215.0
49772,Multifamily LR (1-4),Low-Rise Multifamily,2013,1.0,4,108872,Multifamily Housing,86258.0,Parking,19614.0,2435382.0,2595029.5,2412696.0,0.0
49775,NonResidential,Supermarket / Grocery Store,2011,1.0,1,67263,Supermarket/Grocery Store,67263.0,not concerned,0.0,14697487.0,15210667.0,9272449.0,5425036.0
